Time,node_18_total_inflow
2012-06-29 07:02:00,40.672635535134475
2012-06-29 07:03:00,39.88202575456696
2012-06-29 07:04:00,39.137524126411826
2012-06-29 07:05:00,38.91591466201383
2012-06-29 07:06:00,39.99083041678111
2012-06-29 07:07:00,38.52114578170073
2012-06-29 07:08:00,38.5177919927275
2012-06-29 07:09:00,38.58170303728739
2012-06-29 07:10:00,39.911401235280536
2012-06-29 07:11:00,40.06470929908303
2012-06-29 07:12:00,40.495439313557235
2012-06-29 07:13:00,38.30287076667642
2012-06-29 07:14:00,36.74527956543147
2012-06-29 07:15:00,39.46289561504887
2012-06-29 07:16:00,39.21067284289751
2012-06-29 07:17:00,38.072080181108866
2012-06-29 07:18:00,38.86436178303451
2012-06-29 07:19:00,38.24259730592571
2012-06-29 07:20:00,38.08874943452493
2012-06-29 07:21:00,37.90743282029519
2012-06-29 07:22:00,35.93258397349678
2012-06-29 07:23:00,38.04460016481324
2012-06-29 07:24:00,34.55481728539917
2012-06-29 07:25:00,36.816033818564144
2012-06-29 07:26:00,36.14783214650257
2012-06-29 07:27:00,36.33905415168802
2012-06-29 07:28:00,37.23915150595563
2012-06-29 07:29:00,36.61166809238375
2012-06-29 07:30:00,33.36083181521053
2012-06-29 07:31:00,32.58329416800034
2012-06-29 07:32:00,35.205937590006506
2012-06-29 07:33:00,32.985018629471654
2012-06-29 07:34:00,34.044465951581316
2012-06-29 07:35:00,34.994960696214434
2012-06-29 07:36:00,32.18672879970984
2012-06-29 07:37:00,31.630648095428683
2012-06-29 07:38:00,34.2423860165083
2012-06-29 07:39:00,33.934410738126715
2012-06-29 07:40:00,33.52283087204334
2012-06-29 07:41:00,33.76168322275779
2012-06-29 07:42:00,34.04825271158581
2012-06-29 07:43:00,33.97684168515772
2012-06-29 07:44:00,36.30060998702875
2012-06-29 07:45:00,36.22885469603679
2012-06-29 07:46:00,36.48797261366311
2012-06-29 07:47:00,38.91796683388533
2012-06-29 07:48:00,38.035129629116085
2012-06-29 07:49:00,38.390177669416765
2012-06-29 07:50:00,36.50567940589645
2012-06-29 07:51:00,36.57105492649412
2012-06-29 07:52:00,34.79101688441395
2012-06-29 07:53:00,34.26927572459114
2012-06-29 07:54:00,34.914647677929935
2012-06-29 07:55:00,33.4157779860821
2012-06-29 07:56:00,34.34393993865924
2012-06-29 07:57:00,34.03750500749969
2012-06-29 07:58:00,35.66925295480489
2012-06-29 07:59:00,31.663427024322065
2012-06-29 08:00:00,33.950306066699156
2012-06-29 08:01:00,34.29985125488423
2012-06-29 08:02:00,37.98152572643295
2012-06-29 08:03:00,36.81242717295485
2012-06-29 08:04:00,39.8763391163604
2012-06-29 08:05:00,40.701524051809656
2012-06-29 08:06:00,38.070704277750046
2012-06-29 08:07:00,37.400343799110146
2012-06-29 08:08:00,36.22481790419354
2012-06-29 08:09:00,36.13100137464369
2012-06-29 08:10:00,34.01814368622765
2012-06-29 08:11:00,30.988037351310933
2012-06-29 08:12:00,32.1863691694356
2012-06-29 08:13:00,30.424398018931967
2012-06-29 08:14:00,28.76192222647022
2012-06-29 08:15:00,31.354195430508742
2012-06-29 08:16:00,33.023628412330645
2012-06-29 08:17:00,31.43018594909958
2012-06-29 08:18:00,30.024440285393975
2012-06-29 08:19:00,30.143888584889247
2012-06-29 08:20:00,32.11125645852655
2012-06-29 08:21:00,30.95087542053665
2012-06-29 08:22:00,30.40969136578156
2012-06-29 08:23:00,29.582160122515607
2012-06-29 08:24:00,29.162516810910326
2012-06-29 08:25:00,29.517695317781527
2012-06-29 08:26:00,28.88399545892881
2012-06-29 08:27:00,28.17564281884374
2012-06-29 08:28:00,26.694046482757567
2012-06-29 08:29:00,27.753616442907287
2012-06-29 08:30:00,26.392604849300106
2012-06-29 08:31:00,27.706271578443886
2012-06-29 08:32:00,25.320161600493762
2012-06-29 08:33:00,26.058547471895924
2012-06-29 08:34:00,25.991969769459203
2012-06-29 08:35:00,24.812736489802095
2012-06-29 08:36:00,27.120414201365705
2012-06-29 08:37:00,26.48838545289284
2012-06-29 08:38:00,24.630106776556524
2012-06-29 08:39:00,25.3783138060883
2012-06-29 08:40:00,24.79090367651355
2012-06-29 08:41:00,22.215013150382717
2012-06-29 08:42:00,24.366865033146198
2012-06-29 08:43:00,23.827372048906994
2012-06-29 08:44:00,23.55068741920563
2012-06-29 08:45:00,22.4555017754955
2012-06-29 08:46:00,22.843420903795774
2012-06-29 08:47:00,22.701197552073076
2012-06-29 08:48:00,23.47066126504646
2012-06-29 08:49:00,22.59779972615331
2012-06-29 08:50:00,22.11702043677257
2012-06-29 08:51:00,23.015695360190783
2012-06-29 08:52:00,21.28714826624685
2012-06-29 08:53:00,21.192358768415104
2012-06-29 08:54:00,20.007686108102135
2012-06-29 08:55:00,22.13456513399208
2012-06-29 08:56:00,21.51825061786277
2012-06-29 08:57:00,21.31775080763652
2012-06-29 08:58:00,21.092211733874823
2012-06-29 08:59:00,20.54896001665958
2012-06-29 09:00:00,20.362019380363453
2012-06-29 09:01:00,19.814674757826722
2012-06-29 09:02:00,19.618162687032882
2012-06-29 09:03:00,19.5831788105358
2012-06-29 09:04:00,20.272340814661828
2012-06-29 09:05:00,19.279473348414296
2012-06-29 09:06:00,18.644631775284
2012-06-29 09:07:00,18.168840107600527
2012-06-29 09:08:00,17.934795163718555
2012-06-29 09:09:00,19.01099492479189
2012-06-29 09:10:00,18.11489686440351
2012-06-29 09:11:00,17.665156164534306
2012-06-29 09:12:00,17.22453898864271
2012-06-29 09:13:00,16.568898373291265
2012-06-29 09:14:00,16.892662038313578
2012-06-29 09:15:00,17.237291931246325
2012-06-29 09:16:00,16.320503611918028
2012-06-29 09:17:00,16.240844456214973
2012-06-29 09:18:00,16.01336502862622
2012-06-29 09:19:00,16.031062761386732
2012-06-29 09:20:00,14.932304558651818
2012-06-29 09:21:00,15.405605083787833
2012-06-29 09:22:00,14.950517793912304
2012-06-29 09:23:00,15.66548944202668
2012-06-29 09:24:00,14.601604127249841
2012-06-29 09:25:00,15.06772814815585
2012-06-29 09:26:00,15.328510748468796
2012-06-29 09:27:00,14.266310891863647
2012-06-29 09:28:00,14.018661482676247
2012-06-29 09:29:00,14.191094646907645
2012-06-29 09:30:00,13.914895179959826
2012-06-29 09:31:00,13.309083140380423
2012-06-29 09:32:00,13.806355206969767
2012-06-29 09:33:00,14.314341084407772
2012-06-29 09:34:00,13.156556227157987
2012-06-29 09:35:00,13.026537056522125
2012-06-29 09:36:00,12.519534842724125
2012-06-29 09:37:00,12.93271995106809
2012-06-29 09:38:00,12.077967246185157
2012-06-29 09:39:00,12.002288378118626
2012-06-29 09:40:00,12.831716808976253
2012-06-29 09:41:00,11.823107461984822
2012-06-29 09:42:00,12.472091900081208
2012-06-29 09:43:00,12.511531526896555
2012-06-29 09:44:00,11.824110037435723
2012-06-29 09:45:00,11.792377573128586
2012-06-29 09:46:00,12.20522931628949
2012-06-29 09:47:00,11.259525372186237
2012-06-29 09:48:00,10.981816003472634
2012-06-29 09:49:00,10.543749578596374
2012-06-29 09:50:00,10.909121506952374
2012-06-29 09:51:00,11.297890846357562
2012-06-29 09:52:00,10.997852007366015
2012-06-29 09:53:00,10.204422747850112
2012-06-29 09:54:00,10.106374767259876
2012-06-29 09:55:00,10.087921256633173
2012-06-29 09:56:00,10.237093030817851
2012-06-29 09:57:00,9.957233475317144
2012-06-29 09:58:00,9.97089112535925
2012-06-29 09:59:00,9.869064725723122
2012-06-29 10:00:00,9.552956994004756
2012-06-29 10:01:00,9.498735891713023
2012-06-29 10:02:00,9.450504634564295
